community_detector,used_communities,community,algorithm_rec,test_size,split_id,train_runtime,test_runtime
Paris,40.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,40.0,12.0,k-NN,0.25,1,0.0,0.0
Paris,40.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,40.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,40.0,39.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,40.0,99.0,k-NN,0.25,1,0.003997802734375,0.0040013790130615234
Paris,41.0,13.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,14.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,18.0,k-NN,0.25,1,0.0,0.0009965896606445312
Paris,41.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,26.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,41.0,27.0,k-NN,0.25,1,0.0010106563568115234,0.0
Paris,41.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,29.0,k-NN,0.25,1,0.0011067390441894531,0.0
Paris,41.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,31.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,33.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,1.0,k-NN,0.25,1,0.0,0.001252889633178711
Paris,41.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,5.0,k-NN,0.25,1,0.0009989738464355469,0.0
Paris,41.0,6.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,41.0,7.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,41.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,11.0,k-NN,0.25,1,0.0,0.0010008811950683594
Paris,41.0,12.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,0.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,41.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,41.0,99.0,k-NN,0.25,1,0.0019986629486083984,0.0060007572174072266
Paris,42.0,13.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,14.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,17.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,42.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,21.0,k-NN,0.25,1,0.0,0.0010004043579101562
Paris,42.0,22.0,k-NN,0.25,1,0.0,0.0010194778442382812
Paris,42.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,25.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,42.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,27.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,31.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,33.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,6.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,42.0,7.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,12.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,38.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,42.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,42.0,99.0,k-NN,0.25,1,0.0019979476928710938,0.006514310836791992
Paris,43.0,13.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,43.0,14.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,43.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,23.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,43.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,27.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,31.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,33.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,43.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,4.0,k-NN,0.25,1,0.0,0.0010004043579101562
Paris,43.0,5.0,k-NN,0.25,1,0.0,0.00099945068359375
Paris,43.0,6.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,7.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,43.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,9.0,k-NN,0.25,1,0.0010001659393310547,0.0
Paris,43.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,12.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,0.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,43.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,43.0,99.0,k-NN,0.25,1,0.002999544143676758,0.0060002803802490234
Paris,44.0,13.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,44.0,14.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,44.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,27.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,44.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,29.0,k-NN,0.25,1,0.0,0.000997781753540039
Paris,44.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,31.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,33.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,2.0,k-NN,0.25,1,0.0,0.0010058879852294922
Paris,44.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,6.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,7.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,12.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,44.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,43.0,k-NN,0.25,1,0.0,0.0
Paris,44.0,99.0,k-NN,0.25,1,0.0020012855529785156,0.00592041015625
Paris,45.0,13.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,14.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,22.0,k-NN,0.25,1,0.0,0.0010004043579101562
Paris,45.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,27.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,31.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,45.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,33.0,k-NN,0.25,1,0.0,0.0009982585906982422
Paris,45.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,3.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,45.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,6.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,7.0,k-NN,0.25,1,0.0,0.0009961128234863281
Paris,45.0,8.0,k-NN,0.25,1,0.0,0.000989675521850586
Paris,45.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,10.0,k-NN,0.25,1,0.0,0.0010013580322265625
Paris,45.0,11.0,k-NN,0.25,1,0.0010030269622802734,0.0
Paris,45.0,12.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,43.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,44.0,k-NN,0.25,1,0.0,0.0
Paris,45.0,99.0,k-NN,0.25,1,0.0019998550415039062,0.005436897277832031
Paris,46.0,13.0,k-NN,0.25,1,0.0010004043579101562,0.0
Paris,46.0,14.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,27.0,k-NN,0.25,1,0.0,0.0009992122650146484
Paris,46.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,31.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,46.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,33.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,35.0,k-NN,0.25,1,0.0009989738464355469,0.0
Paris,46.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,6.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,7.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,11.0,k-NN,0.25,1,0.0,0.0009996891021728516
Paris,46.0,12.0,k-NN,0.25,1,0.0009999275207519531,0.0
Paris,46.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,41.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,46.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,43.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,44.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,45.0,k-NN,0.25,1,0.0,0.0
Paris,46.0,99.0,k-NN,0.25,1,0.0030007362365722656,0.006000518798828125
Paris,47.0,13.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,14.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,16.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,47.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,18.0,k-NN,0.25,1,0.0,0.0015020370483398438
Paris,47.0,19.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,27.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,28.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,47.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,31.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,47.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,33.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,47.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,4.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,47.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,6.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,47.0,7.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,12.0,k-NN,0.25,1,0.0,0.0010004043579101562
Paris,47.0,0.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,39.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,47.0,40.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,43.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,44.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,45.0,k-NN,0.25,1,0.0,0.0012621879577636719
Paris,47.0,46.0,k-NN,0.25,1,0.0,0.0
Paris,47.0,99.0,k-NN,0.25,1,0.004522085189819336,0.007188081741333008
Paris,48.0,13.0,k-NN,0.25,1,0.0009996891021728516,0.0
Paris,48.0,14.0,k-NN,0.25,1,0.0,0.0009992122650146484
Paris,48.0,15.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,16.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,17.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,18.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,19.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,48.0,20.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,21.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,22.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,23.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,24.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,25.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,26.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,27.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,28.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,29.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,30.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,31.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,32.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,33.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,48.0,34.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,35.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,36.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,37.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,1.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,2.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,3.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,4.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,5.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,6.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,7.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,48.0,8.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,9.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,10.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,11.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,12.0,k-NN,0.25,1,0.0009996891021728516,0.0
Paris,48.0,0.0,k-NN,0.25,1,0.0,0.0010006427764892578
Paris,48.0,38.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,39.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,40.0,k-NN,0.25,1,0.0,0.0010001659393310547
Paris,48.0,41.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,42.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,43.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,44.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,45.0,k-NN,0.25,1,0.0,0.0
Paris,48.0,46.0,k-NN,0.25,1,0.0,0.0009999275207519531
Paris,48.0,47.0,k-NN,0.25,1,0.0,0.0
Paris,1.0,13.0,NMF,0.25,1,0.002999544143676758,0.0
Paris,1.0,99.0,NMF,0.25,1,0.03029608726501465,0.006999969482421875
Paris,2.0,13.0,NMF,0.25,1,0.003999948501586914,0.0009999275207519531
Paris,2.0,14.0,NMF,0.25,1,0.0021505355834960938,0.0010058879852294922
Paris,2.0,99.0,NMF,0.25,1,0.025994300842285156,0.0040018558502197266
Paris,3.0,13.0,NMF,0.25,1,0.0019996166229248047,0.0
Paris,3.0,14.0,NMF,0.25,1,0.0015017986297607422,0.0
Paris,3.0,15.0,NMF,0.25,1,0.0022373199462890625,0.0
Paris,3.0,99.0,NMF,0.25,1,0.02599954605102539,0.006999969482421875
Paris,4.0,13.0,NMF,0.25,1,0.003000974655151367,0.0
Paris,4.0,14.0,NMF,0.25,1,0.0019986629486083984,0.0
Paris,4.0,15.0,NMF,0.25,1,0.002997875213623047,0.0
Paris,4.0,16.0,NMF,0.25,1,0.0019991397857666016,0.0
Paris,4.0,99.0,NMF,0.25,1,0.027531862258911133,0.005255937576293945
Paris,5.0,13.0,NMF,0.25,1,0.0020020008087158203,0.0009975433349609375
Paris,5.0,14.0,NMF,0.25,1,0.001989126205444336,0.0
Paris,5.0,15.0,NMF,0.25,1,0.0010001659393310547,0.0010006427764892578
Paris,5.0,16.0,NMF,0.25,1,0.0019998550415039062,0.0
Paris,5.0,17.0,NMF,0.25,1,0.0009999275207519531,0.0
Paris,5.0,99.0,NMF,0.25,1,0.0370330810546875,0.005964994430541992
Paris,6.0,13.0,NMF,0.25,1,0.0045778751373291016,0.0
Paris,6.0,14.0,NMF,0.25,1,0.0029981136322021484,0.0
Paris,6.0,15.0,NMF,0.25,1,0.0019996166229248047,0.0
Paris,6.0,16.0,NMF,0.25,1,0.002000570297241211,0.0
Paris,6.0,17.0,NMF,0.25,1,0.0029451847076416016,0.0
Paris,6.0,18.0,NMF,0.25,1,0.0019998550415039062,0.0
Paris,6.0,99.0,NMF,0.25,1,0.028003215789794922,0.007997751235961914
Paris,7.0,13.0,NMF,0.25,1,0.0040378570556640625,0.0
Paris,7.0,14.0,NMF,0.25,1,0.002999544143676758,0.0
Paris,7.0,15.0,NMF,0.25,1,0.002000093460083008,0.0
Paris,7.0,16.0,NMF,0.25,1,0.0035016536712646484,0.0
Paris,7.0,17.0,NMF,0.25,1,0.0032033920288085938,0.0
Paris,7.0,18.0,NMF,0.25,1,0.0024509429931640625,0.0
Paris,7.0,19.0,NMF,0.25,1,0.0020017623901367188,0.0
Paris,7.0,99.0,NMF,0.25,1,0.0301821231842041,0.0049991607666015625
Paris,8.0,13.0,NMF,0.25,1,0.0030019283294677734,0.0
Paris,8.0,14.0,NMF,0.25,1,0.0019996166229248047,0.0
Paris,8.0,15.0,NMF,0.25,1,0.0019998550415039062,0.0
Paris,8.0,16.0,NMF,0.25,1,0.0019996166229248047,0.0
Paris,8.0,17.0,NMF,0.25,1,0.0009999275207519531,0.0009992122650146484
Paris,8.0,18.0,NMF,0.25,1,0.0019996166229248047,0.0
Paris,8.0,19.0,NMF,0.25,1,0.0009999275207519531,0.0
Paris,8.0,20.0,NMF,0.25,1,0.0020020008087158203,0.0
Paris,8.0,99.0,NMF,0.25,1,0.03985595703125,0.006999969482421875
Paris,9.0,13.0,NMF,0.25,1,0.0019989013671875,0.0
Paris,9.0,14.0,NMF,0.25,1,0.0009989738464355469,0.0
Paris,9.0,15.0,NMF,0.25,1,0.0030062198638916016,0.0
Paris,9.0,16.0,NMF,0.25,1,0.0030002593994140625,0.0
Paris,9.0,17.0,NMF,0.25,1,0.0029997825622558594,0.0
Paris,9.0,18.0,NMF,0.25,1,0.0019893646240234375,0.0
Paris,9.0,19.0,NMF,0.25,1,0.002001047134399414,0.0
Paris,9.0,20.0,NMF,0.25,1,0.001999378204345703,0.0
Paris,9.0,21.0,NMF,0.25,1,0.0033740997314453125,0.0
Paris,9.0,99.0,NMF,0.25,1,0.03221249580383301,0.004999637603759766
Paris,10.0,13.0,NMF,0.25,1,0.0030083656311035156,0.0
