community_detector,used_communities,community,algorithm_rec,test_size,split_id,train_runtime,test_runtime
Paris,1.0,99.0,NormalPredictor,0.25,3,0.09568524360656738,0.14164423942565918
Paris,2.0,2.0,NormalPredictor,0.25,3,0.02835988998413086,0.0
Paris,2.0,1.0,NormalPredictor,0.25,3,0.020783662796020508,0.0
Paris,2.0,99.0,NormalPredictor,0.25,3,0.0749044418334961,0.16893839836120605
Paris,3.0,2.0,NormalPredictor,0.25,3,0.027621984481811523,0.0
Paris,3.0,1.0,NormalPredictor,0.25,3,0.02423572540283203,0.0
Paris,3.0,0.0,NormalPredictor,0.25,3,0.06980323791503906,0.0
Paris,1.0,2.0,SVD,0.25,3,0.14633655548095703,0.0
Paris,1.0,99.0,SVD,0.25,3,0.5863032341003418,0.15837454795837402
Paris,2.0,2.0,SVD,0.25,3,0.11907505989074707,0.0
Paris,2.0,1.0,SVD,0.25,3,0.16951632499694824,0.0
Paris,2.0,99.0,SVD,0.25,3,0.5484092235565186,0.15800786018371582
Paris,3.0,2.0,SVD,0.25,3,0.11738729476928711,0.0
Paris,3.0,1.0,SVD,0.25,3,0.1619870662689209,0.0
Paris,3.0,0.0,SVD,0.25,3,0.49333715438842773,0.0
Paris,1.0,2.0,k-NN,0.25,3,0.01626300811767578,0.0
Paris,1.0,99.0,k-NN,0.25,3,0.17713522911071777,1.873899221420288
Paris,2.0,2.0,k-NN,0.25,3,0.022813081741333008,0.0
Paris,2.0,1.0,k-NN,0.25,3,0.022372722625732422,0.0
Paris,2.0,99.0,k-NN,0.25,3,0.1438770294189453,1.363593339920044
Paris,3.0,2.0,k-NN,0.25,3,0.015970230102539062,0.0
Paris,3.0,1.0,k-NN,0.25,3,0.01829671859741211,0.0
Paris,3.0,0.0,k-NN,0.25,3,0.0749349594116211,0.0
Paris,1.0,2.0,NMF,0.25,3,0.22959375381469727,0.0
Paris,1.0,99.0,NMF,0.25,3,0.7950162887573242,0.34246182441711426
Paris,2.0,2.0,NMF,0.25,3,0.19743728637695312,0.0
Paris,2.0,1.0,NMF,0.25,3,0.2860524654388428,0.0
Paris,2.0,99.0,NMF,0.25,3,0.7854549884796143,0.1370251178741455
Paris,3.0,2.0,NMF,0.25,3,0.17390775680541992,0.0
Paris,3.0,1.0,NMF,0.25,3,0.2928652763366699,0.0
Paris,3.0,0.0,NMF,0.25,3,0.6013751029968262,0.0
Paris,1.0,2.0,Co-Clustering,0.25,3,0.28955531120300293,0.0
Paris,1.0,99.0,Co-Clustering,0.25,3,1.1901392936706543,0.12746047973632812
Paris,2.0,2.0,Co-Clustering,0.25,3,0.2677900791168213,0.0
Paris,2.0,1.0,Co-Clustering,0.25,3,0.38199782371520996,0.0
Paris,2.0,99.0,Co-Clustering,0.25,3,1.160773754119873,0.3184182643890381
Paris,3.0,2.0,Co-Clustering,0.25,3,0.28583240509033203,0.0
Paris,3.0,1.0,Co-Clustering,0.25,3,0.4062020778656006,0.0
Paris,3.0,0.0,Co-Clustering,0.25,3,0.9360446929931641,0.0
Paris,1.0,2.0,SlopeOne,0.25,3,0.09136462211608887,0.0
Paris,1.0,99.0,SlopeOne,0.25,3,0.4212369918823242,1.1131107807159424
Paris,2.0,2.0,SlopeOne,0.25,3,0.08467793464660645,0.0
Paris,2.0,1.0,SlopeOne,0.25,3,0.0766439437866211,0.0
Paris,2.0,99.0,SlopeOne,0.25,3,0.36431145668029785,1.2190899848937988
Paris,3.0,2.0,SlopeOne,0.25,3,0.07320094108581543,0.0
Paris,3.0,1.0,SlopeOne,0.25,3,0.06554484367370605,0.0
Paris,3.0,0.0,SlopeOne,0.25,3,0.35489344596862793,0.0
Not-Applicable,,,NormalPredictor,0.25,4,0.15892434120178223,0.17578887939453125
Not-Applicable,,,SVD,0.25,4,0.9657938480377197,0.15479207038879395
Not-Applicable,,,k-NN,0.25,4,0.3373281955718994,3.730451822280884
Not-Applicable,,,NMF,0.25,4,1.4337387084960938,0.1441364288330078
Not-Applicable,,,Co-Clustering,0.25,4,1.6879632472991943,0.10799336433410645
Not-Applicable,,,SlopeOne,0.25,4,0.5025627613067627,2.6274144649505615
Louvain,1.0,2.0,NormalPredictor,0.25,4,0.009060144424438477,0.006226778030395508
Louvain,1.0,99.0,NormalPredictor,0.25,4,0.08739089965820312,1.0970659255981445
Louvain,2.0,2.0,NormalPredictor,0.25,4,0.02060699462890625,0.0
Louvain,2.0,0.0,NormalPredictor,0.25,4,0.008004426956176758,0.0
Louvain,2.0,99.0,NormalPredictor,0.25,4,0.07775282859802246,0.13675427436828613
Louvain,3.0,2.0,NormalPredictor,0.25,4,0.026421070098876953,0.0010027885437011719
Louvain,3.0,0.0,NormalPredictor,0.25,4,0.0130157470703125,0.0
Louvain,3.0,1.0,NormalPredictor,0.25,4,0.019008874893188477,0.0
Louvain,3.0,99.0,NormalPredictor,0.25,4,0.08562779426574707,0.3196678161621094
Louvain,4.0,2.0,NormalPredictor,0.25,4,0.02382183074951172,0.0
Louvain,4.0,0.0,NormalPredictor,0.25,4,0.013964176177978516,0.0
Louvain,4.0,1.0,NormalPredictor,0.25,4,0.014702796936035156,0.0
Louvain,4.0,3.0,NormalPredictor,0.25,4,0.06453156471252441,0.0
Louvain,1.0,2.0,SVD,0.25,4,0.06827139854431152,0.0
Louvain,1.0,99.0,SVD,0.25,4,0.630577802658081,0.1441504955291748
Louvain,2.0,2.0,SVD,0.25,4,0.06644392013549805,0.0
Louvain,2.0,0.0,SVD,0.25,4,0.07222533226013184,0.0
Louvain,2.0,99.0,SVD,0.25,4,0.6950039863586426,0.16660547256469727
Louvain,3.0,2.0,SVD,0.25,4,0.06658124923706055,0.0
Louvain,3.0,0.0,SVD,0.25,4,0.09105587005615234,0.0
Louvain,3.0,1.0,SVD,0.25,4,0.13989925384521484,0.0
Louvain,3.0,99.0,SVD,0.25,4,0.6518423557281494,0.34229111671447754
Louvain,4.0,2.0,SVD,0.25,4,0.0670936107635498,0.0
Louvain,4.0,0.0,SVD,0.25,4,0.08629965782165527,0.0
Louvain,4.0,1.0,SVD,0.25,4,0.10926961898803711,0.0
Louvain,4.0,3.0,SVD,0.25,4,0.48029661178588867,0.0
Louvain,1.0,2.0,k-NN,0.25,4,0.004153013229370117,0.0
Louvain,1.0,99.0,k-NN,0.25,4,0.21488451957702637,2.0547547340393066
Louvain,2.0,2.0,k-NN,0.25,4,0.020335674285888672,0.0010008811950683594
Louvain,2.0,0.0,k-NN,0.25,4,0.006001710891723633,0.0
Louvain,2.0,99.0,k-NN,0.25,4,0.2039167881011963,2.0450165271759033
Louvain,3.0,2.0,k-NN,0.25,4,0.016362905502319336,0.0
Louvain,3.0,0.0,k-NN,0.25,4,0.004999876022338867,0.0
Louvain,3.0,1.0,k-NN,0.25,4,0.008997917175292969,0.0
Louvain,3.0,99.0,k-NN,0.25,4,0.15378713607788086,1.5902388095855713
Louvain,4.0,2.0,k-NN,0.25,4,0.020428180694580078,0.0010006427764892578
Louvain,4.0,0.0,k-NN,0.25,4,0.006506443023681641,0.0
Louvain,4.0,1.0,k-NN,0.25,4,0.012235879898071289,0.0
Louvain,4.0,3.0,k-NN,0.25,4,0.09468889236450195,0.0
Louvain,1.0,2.0,NMF,0.25,4,0.08588433265686035,0.0
Louvain,1.0,99.0,NMF,0.25,4,0.8819255828857422,0.1279745101928711
Louvain,2.0,2.0,NMF,0.25,4,0.10634613037109375,0.0
Louvain,2.0,0.0,NMF,0.25,4,0.10382938385009766,0.0
Louvain,2.0,99.0,NMF,0.25,4,0.9569394588470459,0.31715965270996094
Louvain,3.0,2.0,NMF,0.25,4,0.15743732452392578,0.0010006427764892578
Louvain,3.0,0.0,NMF,0.25,4,0.16921472549438477,0.0
Louvain,3.0,1.0,NMF,0.25,4,0.152052640914917,0.0
Louvain,3.0,99.0,NMF,0.25,4,0.954209566116333,0.11405134201049805
Louvain,4.0,2.0,NMF,0.25,4,0.0905294418334961,0.0009946823120117188
Louvain,4.0,0.0,NMF,0.25,4,0.11904239654541016,0.0
Louvain,4.0,1.0,NMF,0.25,4,0.16517305374145508,0.0
Louvain,4.0,3.0,NMF,0.25,4,0.7435858249664307,0.0
Louvain,1.0,2.0,Co-Clustering,0.25,4,0.17795491218566895,0.0
Louvain,1.0,99.0,Co-Clustering,0.25,4,1.4667198657989502,0.10702204704284668
Louvain,2.0,2.0,Co-Clustering,0.25,4,0.19199562072753906,0.0010139942169189453
Louvain,2.0,0.0,Co-Clustering,0.25,4,0.19623303413391113,0.0
Louvain,2.0,99.0,Co-Clustering,0.25,4,1.3778791427612305,0.29540228843688965
Louvain,3.0,2.0,Co-Clustering,0.25,4,0.20255327224731445,0.0
Louvain,3.0,0.0,Co-Clustering,0.25,4,0.20433664321899414,0.0
Louvain,3.0,1.0,Co-Clustering,0.25,4,0.24853754043579102,0.0
Louvain,3.0,99.0,Co-Clustering,0.25,4,1.3046560287475586,0.11215639114379883
Louvain,4.0,2.0,Co-Clustering,0.25,4,0.2097010612487793,0.0
Louvain,4.0,0.0,Co-Clustering,0.25,4,0.21285653114318848,0.0
Louvain,4.0,1.0,Co-Clustering,0.25,4,0.24761128425598145,0.0
Louvain,4.0,3.0,Co-Clustering,0.25,4,0.9830782413482666,0.0
Louvain,1.0,2.0,SlopeOne,0.25,4,0.03400707244873047,0.0
Louvain,1.0,99.0,SlopeOne,0.25,4,0.4835517406463623,1.3883686065673828
Louvain,2.0,2.0,SlopeOne,0.25,4,0.05535292625427246,0.0
Louvain,2.0,0.0,SlopeOne,0.25,4,0.04770469665527344,0.0
Louvain,2.0,99.0,SlopeOne,0.25,4,0.3566865921020508,1.3253445625305176
Louvain,3.0,2.0,SlopeOne,0.25,4,0.06878280639648438,0.0013308525085449219
Louvain,3.0,0.0,SlopeOne,0.25,4,0.052481651306152344,0.0
Louvain,3.0,1.0,SlopeOne,0.25,4,0.04601907730102539,0.0
Louvain,3.0,99.0,SlopeOne,0.25,4,0.37351369857788086,1.188032627105713
Louvain,4.0,2.0,SlopeOne,0.25,4,0.03500652313232422,0.0
Louvain,4.0,0.0,SlopeOne,0.25,4,0.04203343391418457,0.0
Louvain,4.0,1.0,SlopeOne,0.25,4,0.028006553649902344,0.0
Louvain,4.0,3.0,SlopeOne,0.25,4,0.38119006156921387,0.0
Paris,1.0,1.0,NormalPredictor,0.25,4,0.04900550842285156,0.0
Paris,1.0,99.0,NormalPredictor,0.25,4,0.08058857917785645,0.17715930938720703
Paris,2.0,1.0,NormalPredictor,0.25,4,0.0515902042388916,0.0009989738464355469
Paris,2.0,0.0,NormalPredictor,0.25,4,0.09090495109558105,0.0
Paris,1.0,1.0,SVD,0.25,4,0.2920987606048584,0.0
Paris,1.0,99.0,SVD,0.25,4,0.49875950813293457,0.14664316177368164
Paris,2.0,1.0,SVD,0.25,4,0.27399301528930664,0.0009989738464355469
Paris,2.0,0.0,SVD,0.25,4,0.5158395767211914,0.0
Paris,1.0,1.0,k-NN,0.25,4,0.037674903869628906,0.0
Paris,1.0,99.0,k-NN,0.25,4,0.11518430709838867,1.4586200714111328
Paris,2.0,1.0,k-NN,0.25,4,0.04772496223449707,0.0
Paris,2.0,0.0,k-NN,0.25,4,0.10994672775268555,0.0
Paris,1.0,1.0,NMF,0.25,4,0.2937655448913574,0.0
Paris,1.0,99.0,NMF,0.25,4,0.6612775325775146,0.12734317779541016
Paris,2.0,1.0,NMF,0.25,4,0.30463075637817383,0.0
Paris,2.0,0.0,NMF,0.25,4,0.7609860897064209,0.0
Paris,1.0,1.0,Co-Clustering,0.25,4,0.524092435836792,0.0
Paris,1.0,99.0,Co-Clustering,0.25,4,1.0207772254943848,0.12627148628234863
Paris,2.0,1.0,Co-Clustering,0.25,4,0.49262309074401855,0.0009989738464355469
Paris,2.0,0.0,Co-Clustering,0.25,4,1.0517277717590332,0.0
Paris,1.0,1.0,SlopeOne,0.25,4,0.1060483455657959,0.0
Paris,1.0,99.0,SlopeOne,0.25,4,0.37158870697021484,0.8603792190551758
Paris,2.0,1.0,SlopeOne,0.25,4,0.1503739356994629,0.0
Paris,2.0,0.0,SlopeOne,0.25,4,0.3474583625793457,0.0
Not-Applicable,,,NormalPredictor,0.25,5,0.19910144805908203,0.14136028289794922
Not-Applicable,,,SVD,0.25,5,0.9457671642303467,0.36855554580688477
Not-Applicable,,,k-NN,0.25,5,0.30588388442993164,3.4462292194366455
Not-Applicable,,,NMF,0.25,5,1.3038768768310547,0.1307692527770996
Not-Applicable,,,Co-Clustering,0.25,5,1.6221609115600586,0.10192513465881348
Not-Applicable,,,SlopeOne,0.25,5,0.5215928554534912,2.6751818656921387
Louvain,1.0,1.0,NormalPredictor,0.25,5,0.010184764862060547,0.010269641876220703
Louvain,1.0,99.0,NormalPredictor,0.25,5,0.08702659606933594,0.16442275047302246
Louvain,2.0,1.0,NormalPredictor,0.25,5,0.02380204200744629,0.0010006427764892578
Louvain,2.0,2.0,NormalPredictor,0.25,5,0.018711090087890625,0.0
Louvain,2.0,99.0,NormalPredictor,0.25,5,0.0891563892364502,1.1050784587860107
Louvain,3.0,1.0,NormalPredictor,0.25,5,0.018245458602905273,0.0
Louvain,3.0,2.0,NormalPredictor,0.25,5,0.01298379898071289,0.0
Louvain,3.0,3.0,NormalPredictor,0.25,5,0.015286684036254883,0.0
Louvain,3.0,99.0,NormalPredictor,0.25,5,0.08129763603210449,0.15796184539794922
Louvain,4.0,1.0,NormalPredictor,0.25,5,0.02179098129272461,0.0010008811950683594
Louvain,4.0,2.0,NormalPredictor,0.25,5,0.017408132553100586,0.0
Louvain,4.0,3.0,NormalPredictor,0.25,5,0.01900506019592285,0.0
Louvain,4.0,0.0,NormalPredictor,0.25,5,0.04787278175354004,0.0
Louvain,1.0,1.0,SVD,0.25,5,0.08103203773498535,0.0
Louvain,1.0,99.0,SVD,0.25,5,0.6689009666442871,0.1415245532989502
Louvain,2.0,1.0,SVD,0.25,5,0.08000349998474121,0.0
Louvain,2.0,2.0,SVD,0.25,5,0.16201996803283691,0.0
Louvain,2.0,99.0,SVD,0.25,5,0.594555139541626,0.17014431953430176
Louvain,3.0,1.0,SVD,0.25,5,0.0751338005065918,0.0
Louvain,3.0,2.0,SVD,0.25,5,0.10504889488220215,0.0
Louvain,3.0,3.0,SVD,0.25,5,0.10186433792114258,0.0
Louvain,3.0,99.0,SVD,0.25,5,0.6549224853515625,0.15734410285949707
Louvain,4.0,1.0,SVD,0.25,5,0.06454205513000488,0.0
Louvain,4.0,2.0,SVD,0.25,5,0.11299395561218262,0.0
Louvain,4.0,3.0,SVD,0.25,5,0.1115274429321289,0.0
Louvain,4.0,0.0,SVD,0.25,5,0.46782636642456055,0.0
Louvain,1.0,1.0,k-NN,0.25,5,0.005468130111694336,0.0
Louvain,1.0,99.0,k-NN,0.25,5,0.21070647239685059,2.3029654026031494
Louvain,2.0,1.0,k-NN,0.25,5,0.019084692001342773,0.0010035037994384766
Louvain,2.0,2.0,k-NN,0.25,5,0.008007287979125977,0.0
Louvain,2.0,99.0,k-NN,0.25,5,0.16377782821655273,1.7955574989318848
Louvain,3.0,1.0,k-NN,0.25,5,0.012000083923339844,0.0
Louvain,3.0,2.0,k-NN,0.25,5,0.007007122039794922,0.0
Louvain,3.0,3.0,k-NN,0.25,5,0.010001897811889648,0.0
Louvain,3.0,99.0,k-NN,0.25,5,0.14603948593139648,1.7096436023712158
Louvain,4.0,1.0,k-NN,0.25,5,0.013001680374145508,0.0
Louvain,4.0,2.0,k-NN,0.25,5,0.013002634048461914,0.0
Louvain,4.0,3.0,k-NN,0.25,5,0.01445317268371582,0.0
Louvain,4.0,0.0,k-NN,0.25,5,0.06351828575134277,0.0
Louvain,1.0,1.0,NMF,0.25,5,0.11400461196899414,0.0
Louvain,1.0,99.0,NMF,0.25,5,0.9304611682891846,0.1450202465057373
Louvain,2.0,1.0,NMF,0.25,5,0.10152387619018555,0.0
Louvain,2.0,2.0,NMF,0.25,5,0.1884160041809082,0.0
Louvain,2.0,99.0,NMF,0.25,5,0.9219503402709961,0.14110636711120605
Louvain,3.0,1.0,NMF,0.25,5,0.14521503448486328,0.0
Louvain,3.0,2.0,NMF,0.25,5,0.16555380821228027,0.0
Louvain,3.0,3.0,NMF,0.25,5,0.1590280532836914,0.0
Louvain,3.0,99.0,NMF,0.25,5,0.9046545028686523,0.31194067001342773
Louvain,4.0,1.0,NMF,0.25,5,0.09671306610107422,0.0010056495666503906
Louvain,4.0,2.0,NMF,0.25,5,0.15956902503967285,0.0
Louvain,4.0,3.0,NMF,0.25,5,0.26808881759643555,0.0
Louvain,4.0,0.0,NMF,0.25,5,0.5749125480651855,0.0
Louvain,1.0,1.0,Co-Clustering,0.25,5,0.19682049751281738,0.0
Louvain,1.0,99.0,Co-Clustering,0.25,5,1.3467583656311035,0.08701634407043457
Louvain,2.0,1.0,Co-Clustering,0.25,5,0.184065580368042,0.0
Louvain,2.0,2.0,Co-Clustering,0.25,5,0.30089402198791504,0.0
Louvain,2.0,99.0,Co-Clustering,0.25,5,1.3368489742279053,0.12287306785583496
Louvain,3.0,1.0,Co-Clustering,0.25,5,0.1800556182861328,0.0
Louvain,3.0,2.0,Co-Clustering,0.25,5,0.2842981815338135,0.0
Louvain,3.0,3.0,Co-Clustering,0.25,5,0.2552621364593506,0.0
Louvain,3.0,99.0,Co-Clustering,0.25,5,1.259598970413208,0.32105374336242676
Louvain,4.0,1.0,Co-Clustering,0.25,5,0.18970298767089844,0.0
Louvain,4.0,2.0,Co-Clustering,0.25,5,0.28506946563720703,0.0
Louvain,4.0,3.0,Co-Clustering,0.25,5,0.2736985683441162,0.0
Louvain,4.0,0.0,Co-Clustering,0.25,5,0.8850014209747314,0.0
Louvain,1.0,1.0,SlopeOne,0.25,5,0.04212045669555664,0.0
Louvain,1.0,99.0,SlopeOne,0.25,5,0.3934359550476074,1.2486515045166016
Louvain,2.0,1.0,SlopeOne,0.25,5,0.0433039665222168,0.0
Louvain,2.0,2.0,SlopeOne,0.25,5,0.07222509384155273,0.0
Louvain,2.0,99.0,SlopeOne,0.25,5,0.39735960960388184,1.0477609634399414
Louvain,3.0,1.0,SlopeOne,0.25,5,0.05668759346008301,0.0
Louvain,3.0,2.0,SlopeOne,0.25,5,0.05851411819458008,0.0
Louvain,3.0,3.0,SlopeOne,0.25,5,0.03200817108154297,0.0
Louvain,3.0,99.0,SlopeOne,0.25,5,0.35136961936950684,1.0495998859405518
Louvain,4.0,1.0,SlopeOne,0.25,5,0.04450821876525879,0.0
Louvain,4.0,2.0,SlopeOne,0.25,5,0.07553696632385254,0.0
Louvain,4.0,3.0,SlopeOne,0.25,5,0.042995452880859375,0.0
Louvain,4.0,0.0,SlopeOne,0.25,5,0.33823490142822266,0.0
Paris,1.0,3.0,NormalPredictor,0.25,5,0.025168418884277344,0.0
Paris,1.0,99.0,NormalPredictor,0.25,5,0.09765625,0.16611909866333008
Paris,2.0,3.0,NormalPredictor,0.25,5,0.023610353469848633,0.0
Paris,2.0,2.0,NormalPredictor,0.25,5,0.014002799987792969,0.0
Paris,2.0,99.0,NormalPredictor,0.25,5,0.0895693302154541,0.6325814723968506
Paris,3.0,3.0,NormalPredictor,0.25,5,0.023032426834106445,0.0
Paris,3.0,2.0,NormalPredictor,0.25,5,0.01650547981262207,0.0
Paris,3.0,1.0,NormalPredictor,0.25,5,0.03151559829711914,0.0
Paris,3.0,99.0,NormalPredictor,0.25,5,0.07026982307434082,0.13858699798583984
Paris,4.0,3.0,NormalPredictor,0.25,5,0.028710126876831055,0.0
Paris,4.0,2.0,NormalPredictor,0.25,5,0.022677183151245117,0.0
Paris,4.0,1.0,NormalPredictor,0.25,5,0.0330042839050293,0.0
Paris,4.0,0.0,NormalPredictor,0.25,5,0.04743647575378418,0.0
Paris,1.0,3.0,SVD,0.25,5,0.06616020202636719,0.0
Paris,1.0,99.0,SVD,0.25,5,0.8231978416442871,0.37003231048583984
Paris,2.0,3.0,SVD,0.25,5,0.07138967514038086,0.0
Paris,2.0,2.0,SVD,0.25,5,0.14003348350524902,0.0
Paris,2.0,99.0,SVD,0.25,5,0.6269946098327637,0.1605525016784668
Paris,3.0,3.0,SVD,0.25,5,0.06457090377807617,0.0
Paris,3.0,2.0,SVD,0.25,5,0.11300349235534668,0.0
Paris,3.0,1.0,SVD,0.25,5,0.1675577163696289,0.0
Paris,3.0,99.0,SVD,0.25,5,0.5864322185516357,0.1562669277191162
Paris,4.0,3.0,SVD,0.25,5,0.06696057319641113,0.0
Paris,4.0,2.0,SVD,0.25,5,0.16539859771728516,0.0
Paris,4.0,1.0,SVD,0.25,5,0.17608904838562012,0.0
Paris,4.0,0.0,SVD,0.25,5,0.3288569450378418,0.0
Paris,1.0,3.0,k-NN,0.25,5,0.016552448272705078,0.0
Paris,1.0,99.0,k-NN,0.25,5,0.22935986518859863,2.456245183944702
Paris,2.0,3.0,k-NN,0.25,5,0.010234832763671875,0.0
Paris,2.0,2.0,k-NN,0.25,5,0.02125239372253418,0.0
Paris,2.0,99.0,k-NN,0.25,5,0.19606781005859375,1.8988213539123535
Paris,3.0,3.0,k-NN,0.25,5,0.014021873474121094,0.0
Paris,3.0,2.0,k-NN,0.25,5,0.0025510787963867188,0.0
Paris,3.0,1.0,k-NN,0.25,5,0.024000167846679688,0.0
Paris,3.0,99.0,k-NN,0.25,5,0.13174867630004883,1.7731728553771973
Paris,4.0,3.0,k-NN,0.25,5,0.009001970291137695,0.0
Paris,4.0,2.0,k-NN,0.25,5,0.01520085334777832,0.0
Paris,4.0,1.0,k-NN,0.25,5,0.028708219528198242,0.0
Paris,4.0,0.0,k-NN,0.25,5,0.03982973098754883,0.0
Paris,1.0,3.0,NMF,0.25,5,0.10074639320373535,0.0
Paris,1.0,99.0,NMF,0.25,5,1.045816421508789,0.14396095275878906
Paris,2.0,3.0,NMF,0.25,5,0.11754679679870605,0.0
Paris,2.0,2.0,NMF,0.25,5,0.22996091842651367,0.0
Paris,2.0,99.0,NMF,0.25,5,0.9197816848754883,0.1512312889099121
Paris,3.0,3.0,NMF,0.25,5,0.14578819274902344,0.0
Paris,3.0,2.0,NMF,0.25,5,0.24423575401306152,0.0
Paris,3.0,1.0,NMF,0.25,5,0.3008913993835449,0.0
Paris,3.0,99.0,NMF,0.25,5,0.8639819622039795,0.3358912467956543
Paris,4.0,3.0,NMF,0.25,5,0.11931371688842773,0.0
Paris,4.0,2.0,NMF,0.25,5,0.26085758209228516,0.0
Paris,4.0,1.0,NMF,0.25,5,0.2754850387573242,0.0
Paris,4.0,0.0,NMF,0.25,5,0.637641191482544,0.0
Paris,1.0,3.0,Co-Clustering,0.25,5,0.21992826461791992,0.0
Paris,1.0,99.0,Co-Clustering,0.25,5,1.4497020244598389,0.12153124809265137
Paris,2.0,3.0,Co-Clustering,0.25,5,0.20830392837524414,0.0
Paris,2.0,2.0,Co-Clustering,0.25,5,0.39090871810913086,0.0
Paris,2.0,99.0,Co-Clustering,0.25,5,1.2692599296569824,0.11507034301757812
Paris,3.0,3.0,Co-Clustering,0.25,5,0.21212458610534668,0.0
Paris,3.0,2.0,Co-Clustering,0.25,5,0.34534549713134766,0.0
Paris,3.0,1.0,Co-Clustering,0.25,5,0.4114420413970947,0.0
Paris,3.0,99.0,Co-Clustering,0.25,5,1.253596544265747,0.309002161026001
Paris,4.0,3.0,Co-Clustering,0.25,5,0.19797611236572266,0.0
Paris,4.0,2.0,Co-Clustering,0.25,5,0.35895347595214844,0.0
Paris,4.0,1.0,Co-Clustering,0.25,5,0.488508939743042,0.0
Paris,4.0,0.0,Co-Clustering,0.25,5,0.7220795154571533,0.0
Paris,1.0,3.0,SlopeOne,0.25,5,0.032935142517089844,0.0
Paris,1.0,99.0,SlopeOne,0.25,5,0.42162346839904785,1.3438103199005127
Paris,2.0,3.0,SlopeOne,0.25,5,0.04742169380187988,0.0
Paris,2.0,2.0,SlopeOne,0.25,5,0.09659743309020996,0.0
Paris,2.0,99.0,SlopeOne,0.25,5,0.32903075218200684,1.2209734916687012
Paris,3.0,3.0,SlopeOne,0.25,5,0.04765057563781738,0.0
Paris,3.0,2.0,SlopeOne,0.25,5,0.09286856651306152,0.0
Paris,3.0,1.0,SlopeOne,0.25,5,0.08406805992126465,0.0
Paris,3.0,99.0,SlopeOne,0.25,5,0.4209935665130615,1.1305735111236572
Paris,4.0,3.0,SlopeOne,0.25,5,0.04667043685913086,0.0007915496826171875
Paris,4.0,2.0,SlopeOne,0.25,5,0.0701136589050293,0.0
Paris,4.0,1.0,SlopeOne,0.25,5,0.07782316207885742,0.0
Paris,4.0,0.0,SlopeOne,0.25,5,0.22871923446655273,0.0
Not-Applicable,,,NormalPredictor,0.1,1,0.14371871948242188,0.062010765075683594
Not-Applicable,,,SVD,0.1,1,1.1501290798187256,0.0846247673034668
Not-Applicable,,,k-NN,0.1,1,0.46726036071777344,1.7644083499908447
Not-Applicable,,,NMF,0.1,1,1.6935138702392578,0.08689594268798828
Not-Applicable,,,Co-Clustering,0.1,1,2.20212721824646,0.05048656463623047
Not-Applicable,,,SlopeOne,0.1,1,0.7150442600250244,1.5843188762664795
Louvain,1.0,3.0,NormalPredictor,0.1,1,0.010009050369262695,0.003322124481201172
Louvain,1.0,99.0,NormalPredictor,0.1,1,0.0928182601928711,0.06531310081481934
Louvain,2.0,3.0,NormalPredictor,0.1,1,0.02740931510925293,0.0
Louvain,2.0,1.0,NormalPredictor,0.1,1,0.02476191520690918,0.0
Louvain,2.0,99.0,NormalPredictor,0.1,1,0.1097712516784668,0.06772160530090332
Louvain,3.0,3.0,NormalPredictor,0.1,1,0.021252155303955078,0.0
Louvain,3.0,1.0,NormalPredictor,0.1,1,0.013149738311767578,0.0
Louvain,3.0,0.0,NormalPredictor,0.1,1,0.008991241455078125,0.0
Louvain,3.0,99.0,NormalPredictor,0.1,1,0.1376500129699707,0.07792472839355469
Louvain,4.0,3.0,NormalPredictor,0.1,1,0.03336906433105469,0.0
Louvain,4.0,1.0,NormalPredictor,0.1,1,0.031174659729003906,0.0
Louvain,4.0,0.0,NormalPredictor,0.1,1,0.01466226577758789,0.0
Louvain,4.0,2.0,NormalPredictor,0.1,1,0.06520867347717285,0.0
Louvain,1.0,3.0,SVD,0.1,1,0.09938788414001465,0.0
Louvain,1.0,99.0,SVD,0.1,1,0.9372224807739258,0.047380685806274414
Louvain,2.0,3.0,SVD,0.1,1,0.14718866348266602,0.0010030269622802734
Louvain,2.0,1.0,SVD,0.1,1,0.21183538436889648,0.0
Louvain,2.0,99.0,SVD,0.1,1,0.8289504051208496,0.09539055824279785
Louvain,3.0,3.0,SVD,0.1,1,0.1309821605682373,0.0
Louvain,3.0,1.0,SVD,0.1,1,0.21601343154907227,0.0
Louvain,3.0,0.0,SVD,0.1,1,0.11586904525756836,0.0
Louvain,3.0,99.0,SVD,0.1,1,0.8974933624267578,0.046880483627319336
Louvain,4.0,3.0,SVD,0.1,1,0.10346007347106934,0.0
Louvain,4.0,1.0,SVD,0.1,1,0.20620965957641602,0.0
Louvain,4.0,0.0,SVD,0.1,1,0.11568784713745117,0.0
Louvain,4.0,2.0,SVD,0.1,1,0.5594379901885986,0.0
Louvain,1.0,3.0,k-NN,0.1,1,0.005002498626708984,0.0
Louvain,1.0,99.0,k-NN,0.1,1,0.36052823066711426,1.184190034866333
Louvain,2.0,3.0,k-NN,0.1,1,0.023838520050048828,0.0
Louvain,2.0,1.0,k-NN,0.1,1,0.010001182556152344,0.0
Louvain,2.0,99.0,k-NN,0.1,1,0.27156996726989746,1.0274457931518555
Louvain,3.0,3.0,k-NN,0.1,1,0.012162923812866211,0.0
Louvain,3.0,1.0,k-NN,0.1,1,0.02894115447998047,0.0
Louvain,3.0,0.0,k-NN,0.1,1,0.004122018814086914,0.0
